x1,y1,z1,x2,y2,z2
9.81E+01,-6.90E+00,1.68E+01,1,805961,812019
9.66E+01,-5.71E+00,1.67E+01,1,805961,812398
9.70E+01,-1.03E+01,2.98E+01,1,805962,812776
9.77E+01,-1.24E+01,2.92E+01,1,805962,813156
9.69E+01,-5.09E+00,1.84E+01,1,881295,885841
9.59E+01,-5.40E+00,1.79E+01,1,881295,886220
9.21E+01,5.96E+00,1.12E+01,2,881296,886598
9.34E+01,5.27E+00,1.04E+01,2,881296,886978
9.62E+01,-4.46E+00,1.67E+01,1,881297,887355
9.64E+01,-5.38E+00,1.72E+01,1,881297,887735
9.58E+01,-5.63E+00,1.90E+01,1,881298,888119
9.58E+01,-5.91E+00,1.91E+01,1,881298,888502
9.56E+01,-3.91E+00,2.21E+01,0,881299,888882
9.44E+01,-5.32E+00,2.34E+01,0,881299,889261
9.40E+01,-5.28E+00,2.48E+01,1,881300,889642
9.53E+01,-4.67E+00,2.42E+01,1,881300,890022
9.54E+01,-5.39E+00,1.86E+01,1,881301,890399
9.61E+01,-3.89E+00,1.89E+01,1,881301,890779
8.17E+01,3.10E+01,8.09E-01,3,881302,891156
8.22E+01,3.37E+01,7.00E-01,3,881302,891536
9.72E+01,-3.47E+00,1.21E+01,1,881303,891913
9.70E+01,-3.73E+00,1.19E+01,1,881303,892293
9.67E+01,-5.03E+00,1.62E+01,1,881304,892670
9.46E+01,-3.25E+00,1.62E+01,1,881304,893050
9.59E+01,-3.58E+00,1.10E+01,1,882436,893427
9.67E+01,-3.86E+00,1.29E+01,1,882436,893806
9.77E+01,-4.24E+00,1.47E+01,1,882814,894184
9.79E+01,-6.30E+00,1.64E+01,1,882814,894563
9.60E+01,-2.47E+00,1.02E+01,1,882815,894941
9.67E+01,-4.37E+00,1.20E+01,1,882815,895321
1.00E+02,-2.46E+00,1.22E+01,1,882817,895698
9.77E+01,-3.81E+00,1.23E+01,1,882817,896077
9.76E+01,-3.73E+00,1.59E+01,1,884326,896455
9.80E+01,-5.60E+00,1.66E+01,1,884326,896835
9.83E+01,-5.11E+00,1.33E+01,1,884327,897212
9.74E+01,-4.75E+00,1.47E+01,1,884327,897592
9.77E+01,-9.01E+00,2.40E+01,1,884704,897969
9.75E+01,-1.01E+01,2.33E+01,1,884704,898349
9.67E+01,-3.82E+00,1.07E+01,1,885082,898726
9.75E+01,-2.59E+00,1.10E+01,1,885082,899105
9.33E+01,-4.71E+00,2.41E+01,1,885083,899483
9.53E+01,-5.13E+00,2.29E+01,1,885083,899861
9.70E+01,-5.27E+00,1.40E+01,1,885085,900240
9.74E+01,-3.92E+00,1.38E+01,1,885085,900619
9.69E+01,-7.70E+00,1.93E+01,1,885199,900997
9.59E+01,-5.56E+00,1.86E+01,1,885199,901376
9.75E+01,-5.57E+00,1.63E+01,1,885840,901754
9.71E+01,-4.61E+00,1.61E+01,1,885840,902134
9.66E+01,-3.39E+00,1.20E+01,1,888112,902513
9.69E+01,-4.39E+00,1.12E+01,1,888112,902891
9.68E+01,-4.04E+00,1.21E+01,1,888113,903269
9.70E+01,-3.78E+00,1.18E+01,1,888113,903648
9.55E+01,-5.30E+00,1.96E+01,1,888114,904405
9.50E+01,-8.27E+00,2.07E+01,1,888115,904782
9.63E+01,-7.36E+00,2.20E+01,1,888115,905162
9.94E+01,-5.54E+00,1.61E+01,1,888116,905539
9.80E+01,-5.04E+00,1.61E+01,1,888116,905919
9.76E+01,-4.88E+00,1.57E+01,1,888117,906676
9.75E+01,-4.37E+00,1.13E+01,1,888118,907053
9.60E+01,-4.57E+00,1.88E+01,1,888120,907810
9.58E+01,-4.68E+00,1.98E+01,1,888120,908190
9.63E+01,-5.11E+00,1.71E+01,1,888121,908944
9.30E+01,6.55E-01,1.78E+01,2,888501,909324
9.13E+01,2.72E+00,1.79E+01,2,888501,909704
9.50E+01,-4.83E+00,2.12E+01,1,888879,910081
9.49E+01,-4.52E+00,2.10E+01,1,888879,910461
9.72E+01,-4.23E+00,1.34E+01,1,888880,910745
9.60E+01,-3.51E+00,1.38E+01,1,888880,911124
9.44E+01,-6.91E+00,2.44E+01,1,888881,911501
9.59E+01,-5.69E+00,2.53E+01,1,888881,911881
9.44E+01,5.82E-01,1.73E+01,2,889259,912258
9.37E+01,-1.36E+00,1.97E+01,2,889259,912636
9.63E+01,-5.22E+00,1.84E+01,1,889262,913015
9.61E+01,-4.61E+00,1.85E+01,1,889262,913395
9.54E+01,-4.26E+00,1.50E+01,1,889641,913772
9.79E+01,-4.41E+00,1.49E+01,1,889641,914152
9.58E+01,-4.89E+00,1.80E+01,1,914435,914437
9.74E+01,-6.99E+00,1.82E+01,1,914435,914817
9.66E+01,-4.88E+00,1.61E+01,1,914436,915194
9.89E+01,-5.10E+00,1.57E+01,1,914436,915572
9.64E+01,-2.79E+00,1.50E+01,2,915951,916348
9.63E+01,-2.27E+00,1.57E+01,2,915951,917104
9.66E+01,-2.53E+00,1.54E+01,2,915951,918988
9.72E+01,-3.63E+00,1.61E+01,2,915951,919743
9.54E+01,-3.01E+00,1.54E+01,2,915951,921627
9.63E+01,-4.01E+00,1.61E+01,2,915951,923041
9.56E+01,-2.81E+00,1.53E+01,2,915951,924267
9.50E+01,-1.23E+00,1.42E+01,2,915951,926527
9.24E+01,-1.67E+00,1.66E+01,2,915951,927283
9.50E+01,-7.97E-01,1.25E+01,2,915954,916538
9.58E+01,-5.58E-01,1.23E+01,2,915954,918234
9.59E+01,-4.71E-01,1.33E+01,2,915954,919741
9.52E+01,-1.76E+00,1.17E+01,2,915954,920497
9.60E+01,-7.50E-01,1.15E+01,2,915954,922381
9.49E+01,-6.91E-01,1.33E+01,2,915954,923889
9.59E+01,6.66E-01,1.20E+01,2,915954,925397
9.35E+01,7.53E-01,1.19E+01,2,915954,926905
9.58E+01,2.47E-01,1.17E+01,2,915954,928037
9.52E+01,8.21E-01,1.42E+01,2,915956,929543
9.42E+01,8.07E-01,1.38E+01,2,915956,931051
9.54E+01,-3.61E-02,1.47E+01,2,915956,931995
9.63E+01,1.25E-01,1.45E+01,2,915956,933690
9.46E+01,2.38E-01,1.35E+01,2,915956,935198
9.43E+01,9.54E-01,1.29E+01,2,915956,936706
9.49E+01,1.34E-01,1.38E+01,2,915956,938214
9.17E+01,2.17E-01,1.36E+01,2,915956,940477
9.51E+01,9.86E-01,1.39E+01,2,915956,941232
9.49E+01,3.40E+00,9.92E+00,2,915959,929921
9.47E+01,3.82E+00,1.04E+01,2,915959,931243
9.32E+01,2.68E+00,9.98E+00,2,915959,932561
9.38E+01,2.85E+00,1.07E+01,2,915959,933693
9.49E+01,3.33E+00,1.13E+01,2,915959,935200
9.52E+01,2.92E+00,1.04E+01,2,915959,936707
9.19E+01,2.66E+00,1.18E+01,2,915959,938216
9.39E+01,3.10E+00,1.19E+01,2,915959,939723
9.28E+01,3.87E+00,1.02E+01,2,915959,941231
9.34E+01,3.00E+00,1.25E+01,2,915961,943115
9.45E+01,1.79E+00,1.42E+01,2,915961,943492
9.28E+01,2.29E+00,1.30E+01,2,915961,944249
9.46E+01,2.04E+00,1.36E+01,2,915961,945379
9.33E+01,2.35E+00,1.35E+01,2,915961,947263
9.19E+01,2.45E+00,1.28E+01,2,915961,948395
9.30E+01,2.56E+00,1.35E+01,2,915961,949903
9.07E+01,4.94E+00,1.28E+01,2,915961,951654
9.30E+01,3.27E+00,1.35E+01,2,915961,952918
9.15E+01,6.04E+00,9.18E+00,2,915964,944624
9.31E+01,5.81E+00,8.97E+00,2,915964,946322
9.45E+01,6.22E+00,8.31E+00,2,915964,947074
9.35E+01,5.77E+00,9.72E+00,2,915964,948394
9.36E+01,5.65E+00,9.10E+00,2,915964,949526
9.35E+01,6.77E+00,8.27E+00,2,915964,951033
9.20E+01,6.36E+00,1.01E+01,2,915964,952917
9.24E+01,5.76E+00,9.47E+00,2,915964,954048
9.05E+01,5.89E+00,9.38E+00,2,915964,954802
9.33E+01,3.95E+00,1.26E+01,2,915966,955556
9.34E+01,5.12E+00,1.27E+01,2,915966,956310
9.34E+01,4.22E+00,1.26E+01,2,915966,957441
9.39E+01,3.90E+00,1.26E+01,2,915966,958572
9.12E+01,5.51E+00,1.14E+01,2,915966,959704
9.32E+01,3.82E+00,1.21E+01,2,915966,961211
8.97E+01,7.22E+00,1.04E+01,2,915966,962344
9.31E+01,5.11E+00,1.14E+01,2,915966,963850
9.30E+01,5.18E+00,1.24E+01,2,915966,965358
9.15E+01,9.86E+00,6.64E+00,2,915969,955557
9.02E+01,7.84E+00,8.61E+00,2,915969,956311
9.35E+01,7.60E+00,8.82E+00,2,915969,957442
9.22E+01,7.96E+00,8.00E+00,2,915969,958855
9.08E+01,8.29E+00,8.81E+00,2,915969,959703
9.13E+01,8.65E+00,8.01E+00,2,915969,960834
9.08E+01,9.07E+00,6.88E+00,2,915969,961684
9.28E+01,7.90E+00,8.05E+00,2,915969,962343
9.09E+01,8.05E+00,8.87E+00,2,915969,963851
9.59E+01,-4.48E+00,1.28E+01,1,983478,983498
9.71E+01,-4.90E+00,1.31E+01,1,983478,985008
9.70E+01,-4.86E+00,1.22E+01,1,983478,986893
9.67E+01,-5.47E+00,1.26E+01,1,983478,988777
9.69E+01,-4.47E+00,1.24E+01,1,983478,990284
9.74E+01,-4.22E+00,1.14E+01,1,983478,991792
9.70E+01,-1.07E+00,9.94E+00,1,983479,1018559
9.58E+01,-1.72E+00,1.14E+01,1,983479,1019785
9.61E+01,-2.62E+00,9.98E+00,1,983479,1021575
9.62E+01,-1.92E+00,1.06E+01,1,983479,1022329
9.66E+01,-2.10E+00,1.07E+01,1,983479,1023461
9.57E+01,-1.60E+00,9.80E+00,1,983479,1024215
9.57E+01,-4.52E+00,1.44E+01,1,983480,983500
9.66E+01,-4.69E+00,1.46E+01,1,983480,985009
9.71E+01,-5.19E+00,1.47E+01,1,983480,986892
9.72E+01,-4.67E+00,1.52E+01,1,983480,988776
9.70E+01,-5.22E+00,1.45E+01,1,983480,990286
1.01E+02,-4.43E+00,1.20E+01,1,983480,991793
9.60E+01,-3.39E+00,1.22E+01,1,983481,983501
9.67E+01,-3.35E+00,1.33E+01,1,983481,985007
9.67E+01,-2.92E+00,1.26E+01,1,983481,986515
9.66E+01,-2.47E+00,1.28E+01,1,983481,987741
9.53E+01,-2.49E+00,1.23E+01,1,983481,988779
9.52E+01,-1.32E+00,1.15E+01,1,983481,990287
9.62E+01,-2.77E+00,9.10E+00,1,983482,983499
9.69E+01,-3.36E+00,9.20E+00,1,983482,985006
9.81E+01,-4.38E+00,9.82E+00,1,983482,986326
9.79E+01,-3.79E+00,1.00E+01,1,983482,987082
9.51E+01,-1.94E+00,7.83E+00,1,983482,988778
9.84E+01,-2.35E+00,8.80E+00,1,983482,990285
9.75E+01,-4.30E+00,1.19E+01,1,983483,993679
9.78E+01,-4.55E+00,1.26E+01,1,983483,995563
9.64E+01,-3.94E+00,1.17E+01,1,983483,996696
9.59E+01,-4.19E+00,1.08E+01,1,983483,998203
9.77E+01,-5.66E+00,1.20E+01,1,983483,1000088
9.74E+01,-4.67E+00,1.14E+01,1,983483,1001596
9.69E+01,-2.23E+00,1.04E+01,1,983484,1017051
9.76E+01,-2.02E+00,1.08E+01,1,983484,1017806
9.75E+01,-2.87E+00,1.13E+01,1,983484,1019314
1.01E+02,-2.39E+00,8.88E+00,1,983484,1020070
9.81E+01,-2.64E+00,1.04E+01,1,983484,1021952
9.74E+01,-1.97E+00,1.02E+01,1,983484,1022331
9.66E+01,-4.27E+00,1.51E+01,1,983485,993678
9.69E+01,-4.64E+00,1.56E+01,1,983485,995564
9.66E+01,-4.70E+00,1.47E+01,1,983485,996884
9.77E+01,-4.77E+00,1.45E+01,1,983485,998204
9.88E+01,-4.95E+00,1.28E+01,1,983485,1000087
9.83E+01,-5.16E+00,1.41E+01,1,983485,1001594
9.67E+01,-2.19E+00,1.34E+01,1,983486,991794
9.65E+01,-2.44E+00,1.26E+01,1,983486,993112
9.73E+01,-2.29E+00,1.18E+01,1,983486,993680
9.69E+01,-3.68E+00,1.26E+01,1,983486,995562
9.49E+01,-1.54E+00,1.18E+01,1,983486,996694
9.44E+01,-2.42E+00,1.23E+01,1,983486,998202
9.70E+01,-3.72E+00,1.03E+01,1,983487,992923
9.70E+01,-3.41E+00,9.06E+00,1,983487,993677
9.58E+01,-2.35E+00,7.79E+00,1,983487,995185
9.44E+01,-3.18E+00,8.99E+00,1,983487,996693
9.75E+01,-3.16E+00,8.46E+00,1,983487,997449
9.89E+01,-3.72E+00,9.74E+00,1,983487,999428
9.63E+01,-3.60E+00,1.16E+01,1,983488,1004233
9.57E+01,-4.79E+00,1.26E+01,1,983488,1005741
9.74E+01,-4.69E+00,1.13E+01,1,983488,1007252
9.75E+01,-4.76E+00,1.04E+01,1,983488,1008759
9.60E+01,-4.17E+00,1.14E+01,1,983488,1011020
9.70E+01,-3.74E+00,1.02E+01,1,983488,1012527
9.85E+01,-2.21E+00,1.09E+01,1,983489,1025345
9.78E+01,-3.39E+00,1.11E+01,1,983489,1026099
9.64E+01,-2.54E+00,1.15E+01,1,983489,1026477
9.72E+01,-2.86E+00,1.10E+01,1,983489,1027231
9.63E+01,-2.85E+00,1.15E+01,1,983489,1027984
9.58E+01,-3.37E+00,1.25E+01,1,983489,1028361
9.71E+01,-4.27E+00,1.29E+01,1,983490,1003103
9.62E+01,-3.00E+00,1.28E+01,1,983490,1004612
9.68E+01,-5.37E+00,1.64E+01,1,983490,1006026
9.73E+01,-5.34E+00,1.46E+01,1,983490,1007251
9.71E+01,-4.40E+00,1.29E+01,1,983490,1008760
9.80E+01,-4.86E+00,1.41E+01,1,983490,1011019
9.67E+01,-2.40E+00,1.22E+01,1,983491,1000086
9.56E+01,-1.89E+00,1.19E+01,1,983491,1001595
9.64E+01,-2.90E+00,1.25E+01,1,983491,1003102
9.70E+01,-2.92E+00,1.23E+01,1,983491,1004610
9.58E+01,-1.43E+00,1.18E+01,1,983491,1005743
9.68E+01,-1.54E+00,1.18E+01,1,983491,1007250
9.74E+01,-2.36E+00,7.10E+00,1,983492,1001217
9.79E+01,-4.30E+00,1.12E+01,1,983492,1002349
9.78E+01,-2.11E+00,8.59E+00,1,983492,1003104
9.84E+01,-4.49E+00,8.91E+00,1,983492,1004611
9.61E+01,-2.22E+00,8.40E+00,1,983492,1005742
9.67E+01,-2.02E+00,7.94E+00,1,983492,1007063
9.74E+01,-3.51E+00,1.06E+01,1,983493,1014790
9.59E+01,-3.75E+00,1.22E+01,1,983493,1016297
9.66E+01,-4.41E+00,1.04E+01,1,983493,1017052
9.69E+01,-3.97E+00,1.11E+01,1,983493,1018561
9.71E+01,-3.06E+00,1.03E+01,1,983493,1020069
9.65E+01,-3.98E+00,9.66E+00,1,983493,1022330
9.81E+01,-3.38E+00,1.21E+01,1,983494,1023460
9.73E+01,-4.38E+00,1.07E+01,1,983494,1024214
9.85E+01,-3.32E+00,1.17E+01,1,983494,1025722
9.82E+01,-3.12E+00,1.18E+01,1,983494,1026476
9.80E+01,-1.36E+00,1.10E+01,1,983494,1027230
9.80E+01,-3.75E+00,1.30E+01,1,983495,1012530
9.70E+01,-3.72E+00,1.30E+01,1,983495,1015544
9.82E+01,-5.01E+00,1.27E+01,1,983495,1016674
9.97E+01,-4.88E+00,1.21E+01,1,983495,1017241
9.84E+01,-3.81E+00,1.25E+01,1,983495,1018560
9.76E+01,-3.77E+00,1.19E+01,1,983495,1020068
9.62E+01,-1.90E+00,1.13E+01,1,983496,1008758
9.67E+01,-1.59E+00,1.02E+01,1,983496,1010266
9.66E+01,-1.64E+00,1.01E+01,1,983496,1011774
9.66E+01,-2.44E+00,1.06E+01,1,983496,1012528
9.55E+01,-1.24E+00,1.06E+01,1,983496,1014036
9.68E+01,-1.75E+00,1.07E+01,1,983496,1014983
9.73E+01,-2.56E+00,8.64E+00,1,983497,1008757
9.84E+01,-2.71E+00,9.38E+00,1,983497,1009889
9.75E+01,-2.69E+00,7.59E+00,1,983497,1011679
9.68E+01,-3.32E+00,9.35E+00,1,983497,1014035
9.70E+01,-2.01E+00,6.50E+00,1,983497,1014789
9.75E+01,-6.31E+00,2.10E+01,1,1028798,1028819
9.65E+01,-6.48E+00,2.19E+01,1,1028798,1029196
9.79E+01,-3.68E+00,1.32E+01,1,1028799,1034121
9.76E+01,-3.68E+00,1.29E+01,1,1028799,1034498
9.75E+01,-4.00E+00,1.66E+01,1,1028800,1034878
9.82E+01,-4.42E+00,1.52E+01,1,1028800,1035258
9.77E+01,-4.56E+00,1.59E+01,1,1028801,1035635
9.72E+01,-4.38E+00,1.66E+01,1,1028801,1036015
9.74E+01,-7.71E+00,2.24E+01,1,1028802,1029575
9.67E+01,-5.80E+00,2.11E+01,1,1028802,1029953
9.67E+01,-9.43E+00,2.58E+01,1,1028803,1030333
9.97E+01,-5.70E+00,1.62E+01,1,1028804,1036392
9.87E+01,-3.75E+00,1.58E+01,1,1028804,1036772
9.56E+01,-6.54E+00,2.18E+01,1,1028805,1030713
9.83E+01,-3.63E+00,1.06E+01,1,1028806,1037149
9.96E+01,-2.46E+00,9.99E+00,1,1028806,1037529
9.73E+01,-3.49E+00,1.41E+01,1,1028807,1037906
1.00E+02,-4.98E+00,1.32E+01,1,1028807,1038286
9.72E+01,-7.79E+00,2.14E+01,1,1028808,1031093
9.75E+01,-7.51E+00,2.06E+01,1,1028808,1031473
9.83E+01,-4.78E+00,1.38E+01,1,1028809,1031850
9.89E+01,-5.19E+00,1.44E+01,1,1028809,1032230
9.89E+01,-4.64E+00,1.33E+01,1,1028810,1032607
9.84E+01,-4.67E+00,1.45E+01,1,1028810,1032987
1.01E+02,-4.60E+00,1.13E+01,1,1028811,1033364
9.79E+01,-4.42E+00,1.68E+01,1,1028812,1038663
9.84E+01,-5.29E+00,1.48E+01,1,1028812,1039043
9.75E+01,-6.58E+00,1.93E+01,1,1028813,1039420
9.69E+01,-6.53E+00,2.12E+01,1,1028813,1039800
9.77E+01,-2.91E+00,1.20E+01,1,1028814,1040083
9.95E+01,-3.60E+00,1.20E+01,1,1028814,1040462
9.76E+01,-3.86E+00,1.09E+01,1,1028815,1040840
9.94E+01,-2.89E+00,1.23E+01,1,1028815,1041220
9.82E+01,-3.18E+00,1.25E+01,1,1028816,1041598
9.63E+01,-4.32E+00,1.49E+01,1,1028816,1041977
9.86E+01,-4.66E+00,1.60E+01,1,1028817,1042354
9.92E+01,-4.28E+00,1.64E+01,1,1028817,1042734
1.01E+02,-2.82E+00,1.01E+01,1,1028818,1043111
9.81E+01,-2.53E+00,1.08E+01,1,1028818,1043491
9.80E+01,-4.87E+00,1.63E+01,1,1043868,1055122
9.82E+01,-6.25E+00,1.63E+01,1,1043868,1057005
9.90E+01,-4.66E+00,1.43E+01,1,1043868,1058513
9.78E+01,-5.26E+00,1.58E+01,1,1043868,1060022
9.85E+01,-5.12E+00,1.54E+01,1,1043868,1061812
9.79E+01,-4.45E+00,1.39E+01,1,1043868,1063319
9.86E+01,-6.14E+00,1.54E+01,1,1043868,1064451
9.80E+01,-6.14E+00,1.57E+01,1,1043868,1065582
9.85E+01,-6.15E+00,1.63E+01,1,1043868,1067089
9.63E+01,-3.44E+00,1.37E+01,1,1043871,1067466
9.79E+01,-1.32E+00,1.21E+01,1,1043871,1067843
9.51E+01,-2.85E+00,1.30E+01,1,1043871,1068220
9.74E+01,-3.63E+00,1.25E+01,1,1043871,1068598
9.59E+01,-2.78E+00,1.21E+01,1,1043871,1069353
9.75E+01,-3.30E+00,1.36E+01,1,1043871,1071237
9.50E+01,-3.52E+00,1.33E+01,1,1043871,1072745
9.59E+01,-3.61E+00,1.33E+01,1,1043871,1074253
9.64E+01,-3.69E+00,1.40E+01,1,1043871,1075761
9.66E+01,-2.88E+00,1.35E+01,1,1043873,1070859
9.80E+01,-4.63E+00,1.50E+01,1,1043873,1071991
9.80E+01,-3.89E+00,1.47E+01,1,1043873,1073499
9.83E+01,-5.39E+00,1.63E+01,1,1043873,1075006
9.62E+01,-4.74E+00,1.63E+01,1,1043873,1076891
9.87E+01,-5.66E+00,1.48E+01,1,1043873,1077646
9.95E+01,-5.90E+00,1.46E+01,1,1043873,1079153
9.90E+01,-6.09E+00,1.57E+01,1,1043873,1080661
9.63E+01,-2.37E+00,1.20E+01,1,1043876,1078400
9.69E+01,-3.29E+00,1.26E+01,1,1043876,1079532
9.61E+01,-3.32E+00,1.38E+01,1,1043876,1080664
9.45E+01,-2.88E+00,1.21E+01,1,1043876,1082075
9.66E+01,-3.25E+00,1.31E+01,1,1043876,1082452
9.77E+01,-3.35E+00,1.21E+01,1,1043876,1082829
9.45E+01,-3.60E+00,1.36E+01,1,1043876,1083207
9.53E+01,-2.47E+00,1.23E+01,1,1043876,1084715
9.23E+01,-2.40E+00,1.29E+01,1,1043876,1086222
9.81E+01,-4.53E+00,1.41E+01,1,1043878,1083584
9.77E+01,-5.76E+00,1.62E+01,1,1043878,1085469
9.77E+01,-4.68E+00,1.54E+01,1,1043878,1086977
9.76E+01,-4.56E+00,1.65E+01,1,1043878,1088109
9.78E+01,-6.17E+00,1.63E+01,1,1043878,1089993
9.84E+01,-6.42E+00,1.63E+01,1,1043878,1091501
9.74E+01,-6.48E+00,1.69E+01,1,1043878,1093008
9.64E+01,-4.64E+00,1.54E+01,1,1043878,1094518
9.66E+01,-5.04E+00,1.51E+01,1,1043878,1096024
9.55E+01,-2.72E+00,1.30E+01,1,1043881,1087946
9.62E+01,-3.67E+00,1.16E+01,1,1043881,1089239
9.66E+01,-4.11E+00,1.25E+01,1,1043881,1090747
9.81E+01,-2.80E+00,1.17E+01,1,1043881,1092255
9.79E+01,-2.10E+00,1.15E+01,1,1043881,1093857
9.70E+01,-2.65E+00,1.29E+01,1,1043881,1094895
9.80E+01,-3.10E+00,1.28E+01,1,1043881,1096778
9.79E+01,-2.64E+00,1.25E+01,1,1043881,1097155
9.51E+01,-2.55E+00,1.27E+01,1,1043881,1097532
9.95E+01,-5.30E+00,1.42E+01,1,1043883,1097533
9.83E+01,-5.03E+00,1.45E+01,1,1043883,1099135
9.86E+01,-5.54E+00,1.52E+01,1,1043883,1100549
9.89E+01,-5.96E+00,1.42E+01,1,1043883,1102435
9.69E+01,-4.81E+00,1.50E+01,1,1043883,1103943
9.84E+01,-5.97E+00,1.61E+01,1,1043883,1105450
9.70E+01,-5.69E+00,1.59E+01,1,1043883,1107334
9.67E+01,-4.69E+00,1.47E+01,1,1043883,1108842
9.64E+01,-5.30E+00,1.62E+01,1,1043883,1110351
9.67E+01,-3.22E+00,1.22E+01,1,1043886,1098664
9.55E+01,-2.80E+00,1.40E+01,1,1043886,1100172
9.70E+01,-2.14E+00,1.14E+01,1,1043886,1101774
9.77E+01,-4.28E+00,1.30E+01,1,1043886,1102812
9.67E+01,-3.01E+00,9.98E+00,1,1043886,1103944
9.54E+01,-3.47E+00,1.28E+01,1,1043886,1105452
9.79E+01,-2.09E+00,1.24E+01,1,1043886,1107336
9.50E+01,-2.91E+00,1.20E+01,1,1043886,1108844
1.00E+02,-2.43E+00,1.13E+01,1,1043886,1110350
9.72E+01,-5.58E+00,1.67E+01,1,1043888,1111481
9.66E+01,-4.54E+00,1.52E+01,1,1043888,1111858
9.82E+01,-5.37E+00,1.57E+01,1,1043888,1114120
9.87E+01,-6.35E+00,1.65E+01,1,1043888,1115252
9.92E+01,-5.66E+00,1.55E+01,1,1043888,1117513
9.87E+01,-5.57E+00,1.50E+01,1,1043888,1119021
9.88E+01,-5.16E+00,1.62E+01,1,1043888,1120529
9.69E+01,-5.77E+00,1.61E+01,1,1043888,1122037
9.56E+01,-2.46E+00,1.26E+01,1,1043891,1112612
9.69E+01,-2.45E+00,1.20E+01,1,1043891,1114121
9.68E+01,-2.33E+00,1.22E+01,1,1043891,1115253
9.62E+01,-4.24E+00,1.43E+01,1,1043891,1116384
9.80E+01,-2.87E+00,1.26E+01,1,1043891,1117892
9.70E+01,-2.69E+00,1.28E+01,1,1043891,1119399
9.63E+01,-4.52E+00,1.39E+01,1,1043891,1120907
9.62E+01,-3.03E+00,1.24E+01,1,1043891,1122039
9.57E+01,-3.33E+00,1.30E+01,1,1043891,1123923
9.72E+01,-6.05E+00,1.65E+01,1,1043893,1123922
1.02E+02,-5.41E+00,1.35E+01,1,1043893,1125808
1.01E+02,-6.30E+00,1.34E+01,1,1043893,1126562
1.01E+02,-5.11E+00,1.34E+01,1,1043893,1128447
9.83E+01,-4.51E+00,1.50E+01,1,1043893,1130237
9.71E+01,-5.04E+00,1.61E+01,1,1043893,1131746
9.87E+01,-5.24E+00,1.37E+01,1,1043893,1133631
9.95E+01,-4.36E+00,1.31E+01,1,1043893,1135045
9.67E+01,-2.54E+00,1.31E+01,1,1043896,1125807
9.70E+01,-3.38E+00,1.39E+01,1,1043896,1126279
9.68E+01,-1.91E+00,1.23E+01,1,1043896,1127315
9.64E+01,-3.25E+00,1.29E+01,1,1043896,1128352
9.74E+01,-2.92E+00,1.19E+01,1,1043896,1129108
9.62E+01,-3.16E+00,1.24E+01,1,1043896,1130992
9.76E+01,-2.74E+00,1.30E+01,1,1043896,1132500
9.48E+01,-3.48E+00,1.20E+01,1,1043896,1133254
9.76E+01,-2.63E+00,1.24E+01,1,1043896,1134762
9.66E+01,-5.16E+00,1.72E+01,1,1043898,1043904
9.79E+01,-5.22E+00,1.69E+01,1,1043898,1045035
9.53E+01,-4.92E+00,1.68E+01,1,1043898,1045788
9.82E+01,-5.43E+00,1.61E+01,1,1043898,1046919
9.73E+01,-4.97E+00,1.65E+01,1,1043898,1048050
1.00E+02,-5.79E+00,1.24E+01,1,1043898,1049182
9.78E+01,-6.09E+00,1.70E+01,1,1043898,1050313
9.73E+01,-6.39E+00,1.67E+01,1,1043898,1053328
9.55E+01,-6.10E+00,1.76E+01,1,1043898,1053705
9.46E+01,-3.36E+00,1.28E+01,1,1043901,1053990
9.56E+01,-4.04E+00,1.26E+01,1,1043901,1055120
9.55E+01,-3.38E+00,1.37E+01,1,1043901,1057004
9.55E+01,-4.29E+00,1.35E+01,1,1043901,1058512
9.67E+01,-4.17E+00,1.40E+01,1,1043901,1061057
9.55E+01,-1.61E+00,1.31E+01,1,1043901,1064356
9.55E+01,-3.21E+00,1.29E+01,1,1043901,1065581
9.60E+01,-2.33E+00,1.18E+01,1,1043901,1066712
9.66E+01,-4.67E+00,1.37E+01,1,1161853,1161919
9.76E+01,-4.70E+00,1.29E+01,1,1161853,1163051
9.70E+01,-3.74E+00,1.15E+01,1,1161853,1164558
9.72E+01,-4.33E+00,1.09E+01,1,1161853,1166068
9.69E+01,-4.97E+00,1.18E+01,1,1161853,1167952
9.66E+01,-5.49E+00,1.37E+01,1,1161853,1169837
9.61E+01,-3.61E+00,1.20E+01,1,1161853,1171721
9.57E+01,-4.94E+00,1.34E+01,1,1161853,1173231
9.68E+01,-4.63E+00,1.15E+01,1,1161854,1176153
9.68E+01,-4.39E+00,1.24E+01,1,1161854,1177660
9.74E+01,-3.99E+00,1.23E+01,1,1161854,1179168
9.69E+01,-5.05E+00,1.31E+01,1,1161854,1180676
9.61E+01,-4.69E+00,1.09E+01,1,1161854,1181809
9.81E+01,-4.32E+00,1.17E+01,1,1161854,1183317
9.65E+01,-4.22E+00,1.20E+01,1,1161854,1184825
9.72E+01,-3.23E+00,1.13E+01,1,1161854,1186332
9.70E+01,-4.00E+00,1.18E+01,1,1161854,1188215
9.57E+01,-4.68E+00,1.35E+01,1,1161855,1188969
9.68E+01,-4.88E+00,1.38E+01,1,1161855,1190101
9.53E+01,-4.82E+00,1.25E+01,1,1161855,1191609
9.66E+01,-4.91E+00,1.16E+01,1,1161855,1193493
9.74E+01,-5.40E+00,1.30E+01,1,1161855,1195001
